season,date_code,weekending,region,Influenza_Category,Count
2015-2016,201639,09/25/16,Upper Southern,Influenza_AH3,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_AH1pdm09,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_ANotSubtyped,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_B,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_BVictoria,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_BYamagata,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_BNotLineageTyped,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_Total,0
2015-2016,201639,09/25/16,Upper Southern,Influenza_Tested,2
2016-2017,201640,10/02/16,Bay Area,Influenza_A,2
2016-2017,201640,10/02/16,Bay Area,Influenza_AH3,2
2016-2017,201640,10/02/16,Bay Area,Influenza_AH1pdm09,0
2016-2017,201640,10/02/16,Bay Area,Influenza_ANotSubtyped,0
2016-2017,201640,10/02/16,Bay Area,Influenza_B,0
2016-2017,201640,10/02/16,Bay Area,Influenza_BVictoria,0
2016-2017,201640,10/02/16,Bay Area,Influenza_BYamagata,0
2016-2017,201640,10/02/16,Bay Area,Influenza_BNotLineageTyped,0
2016-2017,201640,10/02/16,Bay Area,Influenza_Total,2
2016-2017,201640,10/02/16,Bay Area,Influenza_Tested,43
2016-2017,201640,10/02/16,California,Influenza_A,12
2016-2017,201640,10/02/16,California,Influenza_AH3,12
2016-2017,201640,10/02/16,California,Influenza_AH1pdm09,0
2016-2017,201640,10/02/16,California,Influenza_ANotSubtyped,0
2016-2017,201640,10/02/16,California,Influenza_B,1
2016-2017,201640,10/02/16,California,Influenza_BVictoria,0
2016-2017,201640,10/02/16,California,Influenza_BYamagata,1
2016-2017,201640,10/02/16,California,Influenza_BNotLineageTyped,0
2016-2017,201640,10/02/16,California,Influenza_Total,13
2016-2017,201640,10/02/16,California,Influenza_Tested,99
2016-2017,201640,10/02/16,Central,Influenza_A,1
2016-2017,201640,10/02/16,Central,Influenza_AH3,1
2016-2017,201640,10/02/16,Central,Influenza_AH1pdm09,0
2016-2017,201640,10/02/16,Central,Influenza_ANotSubtyped,0
2016-2017,201640,10/02/16,Central,Influenza_B,0
2016-2017,201640,10/02/16,Central,Influenza_BVictoria,0
2016-2017,201640,10/02/16,Central,Influenza_BYamagata,0
2016-2017,201640,10/02/16,Central,Influenza_BNotLineageTyped,0
2016-2017,201640,10/02/16,Central,Influenza_Total,1
2016-2017,201640,10/02/16,Central,Influenza_Tested,10
2016-2017,201640,10/02/16,Lower Southern,Influenza_A,5
2016-2017,201640,10/02/16,Lower Southern,Influenza_AH3,5
2016-2017,201640,10/02/16,Lower Southern,Influenza_AH1pdm09,0
2016-2017,201640,10/02/16,Lower Southern,Influenza_ANotSubtyped,0
2016-2017,201640,10/02/16,Lower Southern,Influenza_B,1
2016-2017,201640,10/02/16,Lower Southern,Influenza_BVictoria,0
2016-2017,201640,10/02/16,Lower Southern,Influenza_BYamagata,1
2016-2017,201640,10/02/16,Lower Southern,Influenza_BNotLineageTyped,0
2016-2017,201640,10/02/16,Lower Southern,Influenza_Total,6
2016-2017,201640,10/02/16,Lower Southern,Influenza_Tested,33
2016-2017,201640,10/02/16,Northern,Influenza_A,0
2016-2017,201640,10/02/16,Northern,Influenza_AH3,0
2016-2017,201640,10/02/16,Northern,Influenza_AH1pdm09,0
2016-2017,201640,10/02/16,Northern,Influenza_ANotSubtyped,0
2016-2017,201640,10/02/16,Northern,Influenza_B,0
2016-2017,201640,10/02/16,Northern,Influenza_BVictoria,0
2016-2017,201640,10/02/16,Northern,Influenza_BYamagata,0
2016-2017,201640,10/02/16,Northern,Influenza_BNotLineageTyped,0
2016-2017,201640,10/02/16,Northern,Influenza_Total,0
2016-2017,201640,10/02/16,Northern,Influenza_Tested,6
2016-2017,201640,10/02/16,Upper Southern,Influenza_A,4
2016-2017,201640,10/02/16,Upper Southern,Influenza_AH3,4
2016-2017,201640,10/02/16,Upper Southern,Influenza_AH1pdm09,0
2016-2017,201640,10/02/16,Upper Southern,Influenza_ANotSubtyped,0
2016-2017,201640,10/02/16,Upper Southern,Influenza_B,0
2016-2017,201640,10/02/16,Upper Southern,Influenza_BVictoria,0
2016-2017,201640,10/02/16,Upper Southern,Influenza_BYamagata,0
2016-2017,201640,10/02/16,Upper Southern,Influenza_BNotLineageTyped,0
2016-2017,201640,10/02/16,Upper Southern,Influenza_Total,4
2016-2017,201640,10/02/16,Upper Southern,Influenza_Tested,7
2016-2017,201641,10/09/16,Bay Area,Influenza_A,2
2016-2017,201641,10/09/16,Bay Area,Influenza_AH3,2
2016-2017,201641,10/09/16,Bay Area,Influenza_AH1pdm09,0
2016-2017,201641,10/09/16,Bay Area,Influenza_ANotSubtyped,0
2016-2017,201641,10/09/16,Bay Area,Influenza_B,0
2016-2017,201641,10/09/16,Bay Area,Influenza_BVictoria,0
2016-2017,201641,10/09/16,Bay Area,Influenza_BYamagata,0
2016-2017,201641,10/09/16,Bay Area,Influenza_BNotLineageTyped,0
2016-2017,201641,10/09/16,Bay Area,Influenza_Total,2
2016-2017,201641,10/09/16,Bay Area,Influenza_Tested,39
2016-2017,201641,10/09/16,California,Influenza_A,10
2016-2017,201641,10/09/16,California,Influenza_AH3,10
2016-2017,201641,10/09/16,California,Influenza_AH1pdm09,0
2016-2017,201641,10/09/16,California,Influenza_ANotSubtyped,0
2016-2017,201641,10/09/16,California,Influenza_B,0
2016-2017,201641,10/09/16,California,Influenza_BVictoria,0
2016-2017,201641,10/09/16,California,Influenza_BYamagata,0
2016-2017,201641,10/09/16,California,Influenza_BNotLineageTyped,0
2016-2017,201641,10/09/16,California,Influenza_Total,10
2016-2017,201641,10/09/16,California,Influenza_Tested,105
2016-2017,201641,10/09/16,Central,Influenza_A,0
2016-2017,201641,10/09/16,Central,Influenza_AH3,0
2016-2017,201641,10/09/16,Central,Influenza_AH1pdm09,0
2016-2017,201641,10/09/16,Central,Influenza_ANotSubtyped,0
2016-2017,201641,10/09/16,Central,Influenza_B,0
2016-2017,201641,10/09/16,Central,Influenza_BVictoria,0
2016-2017,201641,10/09/16,Central,Influenza_BYamagata,0
2016-2017,201641,10/09/16,Central,Influenza_BNotLineageTyped,0
2016-2017,201641,10/09/16,Central,Influenza_Total,0
2016-2017,201641,10/09/16,Central,Influenza_Tested,8
2016-2017,201641,10/09/16,Lower Southern,Influenza_A,3
2016-2017,201641,10/09/16,Lower Southern,Influenza_AH3,3
2016-2017,201641,10/09/16,Lower Southern,Influenza_AH1pdm09,0
2016-2017,201641,10/09/16,Lower Southern,Influenza_ANotSubtyped,0
2016-2017,201641,10/09/16,Lower Southern,Influenza_B,0
2016-2017,201641,10/09/16,Lower Southern,Influenza_BVictoria,0
2016-2017,201641,10/09/16,Lower Southern,Influenza_BYamagata,0
2016-2017,201641,10/09/16,Lower Southern,Influenza_BNotLineageTyped,0
2016-2017,201641,10/09/16,Lower Southern,Influenza_Total,3
2016-2017,201641,10/09/16,Lower Southern,Influenza_Tested,32
2016-2017,201641,10/09/16,Northern,Influenza_A,1
2016-2017,201641,10/09/16,Northern,Influenza_AH3,1
2016-2017,201641,10/09/16,Northern,Influenza_AH1pdm09,0
2016-2017,201641,10/09/16,Northern,Influenza_ANotSubtyped,0
2016-2017,201641,10/09/16,Northern,Influenza_B,0
2016-2017,201641,10/09/16,Northern,Influenza_BVictoria,0
2016-2017,201641,10/09/16,Northern,Influenza_BYamagata,0
2016-2017,201641,10/09/16,Northern,Influenza_BNotLineageTyped,0
2016-2017,201641,10/09/16,Northern,Influenza_Total,1
2016-2017,201641,10/09/16,Northern,Influenza_Tested,16
2016-2017,201641,10/09/16,Upper Southern,Influenza_A,4
2016-2017,201641,10/09/16,Upper Southern,Influenza_AH3,4
2016-2017,201641,10/09/16,Upper Southern,Influenza_AH1pdm09,0
2016-2017,201641,10/09/16,Upper Southern,Influenza_ANotSubtyped,0
2016-2017,201641,10/09/16,Upper Southern,Influenza_B,0
2016-2017,201641,10/09/16,Upper Southern,Influenza_BVictoria,0
2016-2017,201641,10/09/16,Upper Southern,Influenza_BYamagata,0
2016-2017,201641,10/09/16,Upper Southern,Influenza_BNotLineageTyped,0
2016-2017,201641,10/09/16,Upper Southern,Influenza_Total,4
2016-2017,201641,10/09/16,Upper Southern,Influenza_Tested,10
2016-2017,201642,10/16/16,Bay Area,Influenza_A,8
2016-2017,201642,10/16/16,Bay Area,Influenza_AH3,8
2016-2017,201642,10/16/16,Bay Area,Influenza_AH1pdm09,0
2016-2017,201642,10/16/16,Bay Area,Influenza_ANotSubtyped,0
2016-2017,201642,10/16/16,Bay Area,Influenza_B,1
2016-2017,201642,10/16/16,Bay Area,Influenza_BVictoria,0
2016-2017,201642,10/16/16,Bay Area,Influenza_BYamagata,1
2016-2017,201642,10/16/16,Bay Area,Influenza_BNotLineageTyped,0
2016-2017,201642,10/16/16,Bay Area,Influenza_Total,9
2016-2017,201642,10/16/16,Bay Area,Influenza_Tested,55
2016-2017,201642,10/16/16,California,Influenza_A,32
2016-2017,201642,10/16/16,California,Influenza_AH3,30
2016-2017,201642,10/16/16,California,Influenza_AH1pdm09,2
2016-2017,201642,10/16/16,California,Influenza_ANotSubtyped,0
2016-2017,201642,10/16/16,California,Influenza_B,1
2016-2017,201642,10/16/16,California,Influenza_BVictoria,0
2016-2017,201642,10/16/16,California,Influenza_BYamagata,1
2016-2017,201642,10/16/16,California,Influenza_BNotLineageTyped,0
2016-2017,201642,10/16/16,California,Influenza_Total,33
2016-2017,201642,10/16/16,California,Influenza_Tested,135
2016-2017,201642,10/16/16,Central,Influenza_A,1
2016-2017,201642,10/16/16,Central,Influenza_AH3,1
2016-2017,201642,10/16/16,Central,Influenza_AH1pdm09,0
2016-2017,201642,10/16/16,Central,Influenza_ANotSubtyped,0
2016-2017,201642,10/16/16,Central,Influenza_B,0
2016-2017,201642,10/16/16,Central,Influenza_BVictoria,0
2016-2017,201642,10/16/16,Central,Influenza_BYamagata,0
2016-2017,201642,10/16/16,Central,Influenza_BNotLineageTyped,0
2016-2017,201642,10/16/16,Central,Influenza_Total,1
2016-2017,201642,10/16/16,Central,Influenza_Tested,6
2016-2017,201642,10/16/16,Lower Southern,Influenza_A,12
2016-2017,201642,10/16/16,Lower Southern,Influenza_AH3,10
2016-2017,201642,10/16/16,Lower Southern,Influenza_AH1pdm09,2
2016-2017,201642,10/16/16,Lower Southern,Influenza_ANotSubtyped,0
2016-2017,201642,10/16/16,Lower Southern,Influenza_B,0
2016-2017,201642,10/16/16,Lower Southern,Influenza_BVictoria,0
2016-2017,201642,10/16/16,Lower Southern,Influenza_BYamagata,0
2016-2017,201642,10/16/16,Lower Southern,Influenza_BNotLineageTyped,0
2016-2017,201642,10/16/16,Lower Southern,Influenza_Total,12
2016-2017,201642,10/16/16,Lower Southern,Influenza_Tested,43
2016-2017,201642,10/16/16,Northern,Influenza_A,9
2016-2017,201642,10/16/16,Northern,Influenza_AH3,9
2016-2017,201642,10/16/16,Northern,Influenza_AH1pdm09,0
2016-2017,201642,10/16/16,Northern,Influenza_ANotSubtyped,0
2016-2017,201642,10/16/16,Northern,Influenza_B,0
2016-2017,201642,10/16/16,Northern,Influenza_BVictoria,0
2016-2017,201642,10/16/16,Northern,Influenza_BYamagata,0
2016-2017,201642,10/16/16,Northern,Influenza_BNotLineageTyped,0
2016-2017,201642,10/16/16,Northern,Influenza_Total,9
2016-2017,201642,10/16/16,Northern,Influenza_Tested,21
2016-2017,201642,10/16/16,Upper Southern,Influenza_A,2
2016-2017,201642,10/16/16,Upper Southern,Influenza_AH3,2
2016-2017,201642,10/16/16,Upper Southern,Influenza_AH1pdm09,0
2016-2017,201642,10/16/16,Upper Southern,Influenza_ANotSubtyped,0
2016-2017,201642,10/16/16,Upper Southern,Influenza_B,0
2016-2017,201642,10/16/16,Upper Southern,Influenza_BVictoria,0
2016-2017,201642,10/16/16,Upper Southern,Influenza_BYamagata,0
2016-2017,201642,10/16/16,Upper Southern,Influenza_BNotLineageTyped,0
2016-2017,201642,10/16/16,Upper Southern,Influenza_Total,2
2016-2017,201642,10/16/16,Upper Southern,Influenza_Tested,10
2016-2017,201643,10/23/16,Bay Area,Influenza_A,5
2016-2017,201643,10/23/16,Bay Area,Influenza_AH3,5
2016-2017,201643,10/23/16,Bay Area,Influenza_AH1pdm09,0
2016-2017,201643,10/23/16,Bay Area,Influenza_ANotSubtyped,0
2016-2017,201643,10/23/16,Bay Area,Influenza_B,0
2016-2017,201643,10/23/16,Bay Area,Influenza_BVictoria,0
2016-2017,201643,10/23/16,Bay Area,Influenza_BYamagata,0
2016-2017,201643,10/23/16,Bay Area,Influenza_BNotLineageTyped,0
2016-2017,201643,10/23/16,Bay Area,Influenza_Total,5
2016-2017,201643,10/23/16,Bay Area,Influenza_Tested,58
2016-2017,201643,10/23/16,California,Influenza_A,12
2016-2017,201643,10/23/16,California,Influenza_AH3,11
2016-2017,201643,10/23/16,California,Influenza_AH1pdm09,0
2016-2017,201643,10/23/16,California,Influenza_ANotSubtyped,1
2016-2017,201643,10/23/16,California,Influenza_B,0
2016-2017,201643,10/23/16,California,Influenza_BVictoria,0
2016-2017,201643,10/23/16,California,Influenza_BYamagata,0
2016-2017,201643,10/23/16,California,Influenza_BNotLineageTyped,0
2016-2017,201643,10/23/16,California,Influenza_Total,12
2016-2017,201643,10/23/16,California,Influenza_Tested,127
2016-2017,201643,10/23/16,Central,Influenza_A,0
2016-2017,201643,10/23/16,Central,Influenza_AH3,0
2016-2017,201643,10/23/16,Central,Influenza_AH1pdm09,0
2016-2017,201643,10/23/16,Central,Influenza_ANotSubtyped,0
2016-2017,201643,10/23/16,Central,Influenza_B,0
2016-2017,201643,10/23/16,Central,Influenza_BVictoria,0
2016-2017,201643,10/23/16,Central,Influenza_BYamagata,0
2016-2017,201643,10/23/16,Central,Influenza_BNotLineageTyped,0
2016-2017,201643,10/23/16,Central,Influenza_Total,0
2016-2017,201643,10/23/16,Central,Influenza_Tested,2
2016-2017,201643,10/23/16,Lower Southern,Influenza_A,1
2016-2017,201643,10/23/16,Lower Southern,Influenza_AH3,1
2016-2017,201643,10/23/16,Lower Southern,Influenza_AH1pdm09,0
2016-2017,201643,10/23/16,Lower Southern,Influenza_ANotSubtyped,0
2016-2017,201643,10/23/16,Lower Southern,Influenza_B,0
2016-2017,201643,10/23/16,Lower Southern,Influenza_BVictoria,0
2016-2017,201643,10/23/16,Lower Southern,Influenza_BYamagata,0
2016-2017,201643,10/23/16,Lower Southern,Influenza_BNotLineageTyped,0
2016-2017,201643,10/23/16,Lower Southern,Influenza_Total,1
2016-2017,201643,10/23/16,Lower Southern,Influenza_Tested,38
2016-2017,201643,10/23/16,Northern,Influenza_A,2
2016-2017,201643,10/23/16,Northern,Influenza_AH3,2
2016-2017,201643,10/23/16,Northern,Influenza_AH1pdm09,0
2016-2017,201643,10/23/16,Northern,Influenza_ANotSubtyped,0
2016-2017,201643,10/23/16,Northern,Influenza_B,0
2016-2017,201643,10/23/16,Northern,Influenza_BVictoria,0
2016-2017,201643,10/23/16,Northern,Influenza_BYamagata,0
2016-2017,201643,10/23/16,Northern,Influenza_BNotLineageTyped,0
2016-2017,201643,10/23/16,Northern,Influenza_Total,2
2016-2017,201643,10/23/16,Northern,Influenza_Tested,19
2016-2017,201643,10/23/16,Upper Southern,Influenza_A,4
2016-2017,201643,10/23/16,Upper Southern,Influenza_AH3,3
2016-2017,201643,10/23/16,Upper Southern,Influenza_AH1pdm09,0
2016-2017,201643,10/23/16,Upper Southern,Influenza_ANotSubtyped,1
2016-2017,201643,10/23/16,Upper Southern,Influenza_B,0
2016-2017,201643,10/23/16,Upper Southern,Influenza_BVictoria,0
2016-2017,201643,10/23/16,Upper Southern,Influenza_BYamagata,0
2016-2017,201643,10/23/16,Upper Southern,Influenza_BNotLineageTyped,0
2016-2017,201643,10/23/16,Upper Southern,Influenza_Total,4
2016-2017,201643,10/23/16,Upper Southern,Influenza_Tested,10
2016-2017,201644,10/30/16,Bay Area,Influenza_A,11
2016-2017,201644,10/30/16,Bay Area,Influenza_AH3,11
2016-2017,201644,10/30/16,Bay Area,Influenza_AH1pdm09,0
2016-2017,201644,10/30/16,Bay Area,Influenza_ANotSubtyped,0
2016-2017,201644,10/30/16,Bay Area,Influenza_B,0
2016-2017,201644,10/30/16,Bay Area,Influenza_BVictoria,0
2016-2017,201644,10/30/16,Bay Area,Influenza_BYamagata,0
2016-2017,201644,10/30/16,Bay Area,Influenza_BNotLineageTyped,0
2016-2017,201644,10/30/16,Bay Area,Influenza_Total,11
2016-2017,201644,10/30/16,Bay Area,Influenza_Tested,74
2016-2017,201644,10/30/16,California,Influenza_A,17
2016-2017,201644,10/30/16,California,Influenza_AH3,16
2016-2017,201644,10/30/16,California,Influenza_AH1pdm09,1
2016-2017,201644,10/30/16,California,Influenza_ANotSubtyped,0
2016-2017,201644,10/30/16,California,Influenza_B,0
2016-2017,201644,10/30/16,California,Influenza_BVictoria,0
2016-2017,201644,10/30/16,California,Influenza_BYamagata,0
2016-2017,201644,10/30/16,California,Influenza_BNotLineageTyped,0
2016-2017,201644,10/30/16,California,Influenza_Total,17
2016-2017,201644,10/30/16,California,Influenza_Tested,149
2016-2017,201644,10/30/16,Central,Influenza_A,0
2016-2017,201644,10/30/16,Central,Influenza_AH3,0
2016-2017,201644,10/30/16,Central,Influenza_AH1pdm09,0
2016-2017,201644,10/30/16,Central,Influenza_ANotSubtyped,0
2016-2017,201644,10/30/16,Central,Influenza_B,0
2016-2017,201644,10/30/16,Central,Influenza_BVictoria,0
2016-2017,201644,10/30/16,Central,Influenza_BYamagata,0
2016-2017,201644,10/30/16,Central,Influenza_BNotLineageTyped,0
2016-2017,201644,10/30/16,Central,Influenza_Total,0
2016-2017,201644,10/30/16,Central,Influenza_Tested,11
2016-2017,201644,10/30/16,Lower Southern,Influenza_A,3
2016-2017,201644,10/30/16,Lower Southern,Influenza_AH3,2
2016-2017,201644,10/30/16,Lower Southern,Influenza_AH1pdm09,1
2016-2017,201644,10/30/16,Lower Southern,Influenza_ANotSubtyped,0
2016-2017,201644,10/30/16,Lower Southern,Influenza_B,0
2016-2017,201644,10/30/16,Lower Southern,Influenza_BVictoria,0
2016-2017,201644,10/30/16,Lower Southern,Influenza_BYamagata,0
2016-2017,201644,10/30/16,Lower Southern,Influenza_BNotLineageTyped,0
2016-2017,201644,10/30/16,Lower Southern,Influenza_Total,3
2016-2017,201644,10/30/16,Lower Southern,Influenza_Tested,32
2016-2017,201644,10/30/16,Northern,Influenza_A,0
2016-2017,201644,10/30/16,Northern,Influenza_AH3,0
2016-2017,201644,10/30/16,Northern,Influenza_AH1pdm09,0
2016-2017,201644,10/30/16,Northern,Influenza_ANotSubtyped,0
2016-2017,201644,10/30/16,Northern,Influenza_B,0
2016-2017,201644,10/30/16,Northern,Influenza_BVictoria,0
2016-2017,201644,10/30/16,Northern,Influenza_BYamagata,0
2016-2017,201644,10/30/16,Northern,Influenza_BNotLineageTyped,0
2016-2017,201644,10/30/16,Northern,Influenza_Total,0
2016-2017,201644,10/30/16,Northern,Influenza_Tested,22
2016-2017,201644,10/30/16,Upper Southern,Influenza_A,3
2016-2017,201644,10/30/16,Upper Southern,Influenza_AH3,3
2016-2017,201644,10/30/16,Upper Southern,Influenza_AH1pdm09,0
2016-2017,201644,10/30/16,Upper Southern,Influenza_ANotSubtyped,0
2016-2017,201644,10/30/16,Upper Southern,Influenza_B,0
2016-2017,201644,10/30/16,Upper Southern,Influenza_BVictoria,0
2016-2017,201644,10/30/16,Upper Southern,Influenza_BYamagata,0
2016-2017,201644,10/30/16,Upper Southern,Influenza_BNotLineageTyped,0
2016-2017,201644,10/30/16,Upper Southern,Influenza_Total,3
2016-2017,201644,10/30/16,Upper Southern,Influenza_Tested,10
2016-2017,201645,11/06/16,Bay Area,Influenza_A,12
2016-2017,201645,11/06/16,Bay Area,Influenza_AH3,12
2016-2017,201645,11/06/16,Bay Area,Influenza_AH1pdm09,0
2016-2017,201645,11/06/16,Bay Area,Influenza_ANotSubtyped,0
2016-2017,201645,11/06/16,Bay Area,Influenza_B,0
2016-2017,201645,11/06/16,Bay Area,Influenza_BVictoria,0
2016-2017,201645,11/06/16,Bay Area,Influenza_BYamagata,0
2016-2017,201645,11/06/16,Bay Area,Influenza_BNotLineageTyped,0
2016-2017,201645,11/06/16,Bay Area,Influenza_Total,12
2016-2017,201645,11/06/16,Bay Area,Influenza_Tested,74
2016-2017,201645,11/06/16,California,Influenza_A,26
2016-2017,201645,11/06/16,California,Influenza_AH3,26
2016-2017,201645,11/06/16,California,Influenza_AH1pdm09,0
2016-2017,201645,11/06/16,California,Influenza_ANotSubtyped,0
2016-2017,201645,11/06/16,California,Influenza_B,1
2016-2017,201645,11/06/16,California,Influenza_BVictoria,1
2016-2017,201645,11/06/16,California,Influenza_BYamagata,0
2016-2017,201645,11/06/16,California,Influenza_BNotLineageTyped,0
2016-2017,201645,11/06/16,California,Influenza_Total,27
2016-2017,201645,11/06/16,California,Influenza_Tested,143
2016-2017,201645,11/06/16,Central,Influenza_A,1
2016-2017,201645,11/06/16,Central,Influenza_AH3,1
2016-2017,201645,11/06/16,Central,Influenza_AH1pdm09,0
2016-2017,201645,11/06/16,Central,Influenza_ANotSubtyped,0
2016-2017,201645,11/06/16,Central,Influenza_B,0
2016-2017,201645,11/06/16,Central,Influenza_BVictoria,0
2016-2017,201645,11/06/16,Central,Influenza_BYamagata,0
2016-2017,201645,11/06/16,Central,Influenza_BNotLineageTyped,0
2016-2017,201645,11/06/16,Central,Influenza_Total,1
2016-2017,201645,11/06/16,Central,Influenza_Tested,7
2016-2017,201645,11/06/16,Lower Southern,Influenza_A,10
2016-2017,201645,11/06/16,Lower Southern,Influenza_AH3,10
2016-2017,201645,11/06/16,Lower Southern,Influenza_AH1pdm09,0
2016-2017,201645,11/06/16,Lower Southern,Influenza_ANotSubtyped,0
2016-2017,201645,11/06/16,Lower Southern,Influenza_B,1
2016-2017,201645,11/06/16,Lower Southern,Influenza_BVictoria,1
2016-2017,201645,11/06/16,Lower Southern,Influenza_BYamagata,0
2016-2017,201645,11/06/16,Lower Southern,Influenza_BNotLineageTyped,0
2016-2017,201645,11/06/16,Lower Southern,Influenza_Total,11
2016-2017,201645,11/06/16,Lower Southern,Influenza_Tested,39
2016-2017,201645,11/06/16,Northern,Influenza_A,3
2016-2017,201645,11/06/16,Northern,Influenza_AH3,3
2016-2017,201645,11/06/16,Northern,Influenza_AH1pdm09,0
2016-2017,201645,11/06/16,Northern,Influenza_ANotSubtyped,0
